"Artist","Book","OriginalFilename","NewFilename","WillRename","OriginalPath","NewPath"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Two Of Us.pdf","Beatles - Two Of Us.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Two Of Us.pdf","Beatles\books\All Songs 1962-1974\Beatles - Two Of Us.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - We Can Work It Out.pdf","Beatles - We Can Work It Out.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - We Can Work It Out.pdf","Beatles\books\All Songs 1962-1974\Beatles - We Can Work It Out.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - What You're Doing.pdf","Beatles - What You're Doing.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - What You're Doing.pdf","Beatles\books\All Songs 1962-1974\Beatles - What You're Doing.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - When I Get Home.pdf","Beatles - When I Get Home.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - When I Get Home.pdf","Beatles\books\All Songs 1962-1974\Beatles - When I Get Home.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - When I'm Sixty Four.pdf","Beatles - When I'm Sixty Four.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - When I'm Sixty Four.pdf","Beatles\books\All Songs 1962-1974\Beatles - When I'm Sixty Four.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Why Don't We Do It In The Road.pdf","Beatles - Why Don't We Do It In The Road.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Why Don't We Do It In The Road.pdf","Beatles\books\All Songs 1962-1974\Beatles - Why Don't We Do It In The Road.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Wild Honey Pie.pdf","Beatles - Wild Honey Pie.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Wild Honey Pie.pdf","Beatles\books\All Songs 1962-1974\Beatles - Wild Honey Pie.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - With A Little Help From My Friends.pdf","Beatles - With A Little Help From My Friends.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - With A Little Help From My Friends.pdf","Beatles\books\All Songs 1962-1974\Beatles - With A Little Help From My Friends.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - World Without Love.pdf","Beatles - World Without Love.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - World Without Love.pdf","Beatles\books\All Songs 1962-1974\Beatles - World Without Love.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Yellow Submarine.pdf","Beatles - Yellow Submarine.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Yellow Submarine.pdf","Beatles\books\All Songs 1962-1974\Beatles - Yellow Submarine.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Yer Blues.pdf","Beatles - Yer Blues.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Yer Blues.pdf","Beatles\books\All Songs 1962-1974\Beatles - Yer Blues.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Yes It Is.pdf","Beatles - Yes It Is.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Yes It Is.pdf","Beatles\books\All Songs 1962-1974\Beatles - Yes It Is.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Yesterday.pdf","Beatles - Yesterday.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Yesterday.pdf","Beatles\books\All Songs 1962-1974\Beatles - Yesterday.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - You Can't Do That.pdf","Beatles - You Can't Do That.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - You Can't Do That.pdf","Beatles\books\All Songs 1962-1974\Beatles - You Can't Do That.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - You Know My Name (look Up The Number).pdf","Beatles - You Know My Name (look Up The Number).pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - You Know My Name (look Up The Number).pdf","Beatles\books\All Songs 1962-1974\Beatles - You Know My Name (look Up The Number).pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - You Never Give Me Your Money.pdf","Beatles - You Never Give Me Your Money.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - You Never Give Me Your Money.pdf","Beatles\books\All Songs 1962-1974\Beatles - You Never Give Me Your Money.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - You're Going To Lose That Girl.pdf","Beatles - You're Going To Lose That Girl.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - You're Going To Lose That Girl.pdf","Beatles\books\All Songs 1962-1974\Beatles - You're Going To Lose That Girl.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - You've Got To Hide Your Love Away.pdf","Beatles - You've Got To Hide Your Love Away.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - You've Got To Hide Your Love Away.pdf","Beatles\books\All Songs 1962-1974\Beatles - You've Got To Hide Your Love Away.pdf"
"Beatles","All Songs 1962-1974","John Lennon And Paul Mccartney - Your Mother Should Know.pdf","Beatles - Your Mother Should Know.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon And Paul Mccartney - Your Mother Should Know.pdf","Beatles\books\All Songs 1962-1974\Beatles - Your Mother Should Know.pdf"
"Beatles","All Songs 1962-1974","John Lennon, Paul Mccartney And Richard Starkey - What Goes On.pdf","Beatles - What Goes On.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon, Paul Mccartney And Richard Starkey - What Goes On.pdf","Beatles\books\All Songs 1962-1974\Beatles - What Goes On.pdf"
"Beatles","All Songs 1962-1974","John Lennon, Paul Mccartney, George Harrison And Richard Starkey - Dig It.pdf","Beatles - Dig It.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon, Paul Mccartney, George Harrison And Richard Starkey - Dig It.pdf","Beatles\books\All Songs 1962-1974\Beatles - Dig It.pdf"
"Beatles","All Songs 1962-1974","John Lennon, Paul Mccartney, George Harrison And Richard Starkey - Flying.pdf","Beatles - Flying.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lennon, Paul Mccartney, George Harrison And Richard Starkey - Flying.pdf","Beatles\books\All Songs 1962-1974\Beatles - Flying.pdf"
"Beatles","All Songs 1962-1974","John Linman And Paul Mccartney - Run For Your Life.pdf","Beatles - Run For Your Life.pdf","True","Beatles\All Songs 1962-1974\Songs\John Linman And Paul Mccartney - Run For Your Life.pdf","Beatles\books\All Songs 1962-1974\Beatles - Run For Your Life.pdf"
"Beatles","All Songs 1962-1974","John Lyman And Paul Mccarthy - Love Of The Loved.pdf","Beatles - Love Of The Loved.pdf","True","Beatles\All Songs 1962-1974\Songs\John Lyman And Paul Mccarthy - Love Of The Loved.pdf","Beatles\books\All Songs 1962-1974\Beatles - Love Of The Loved.pdf"
"Beatles","All Songs 1962-1974","Paul Lincke And Paul Mercadier - Another Girl.pdf","Beatles - Another Girl.pdf","True","Beatles\All Songs 1962-1974\Songs\Paul Lincke And Paul Mercadier - Another Girl.pdf","Beatles\books\All Songs 1962-1974\Beatles - Another Girl.pdf"
"Beatles","All Songs 1962-1974","Paul Mccartney - Oo You.pdf","Beatles - Oo You.pdf","True","Beatles\All Songs 1962-1974\Songs\Paul Mccartney - Oo You.pdf","Beatles\books\All Songs 1962-1974\Beatles - Oo You.pdf"
"Beatles","All Songs 1962-1974","Roger Starr - Don't Pass Me By.pdf","Beatles - Don't Pass Me By.pdf","True","Beatles\All Songs 1962-1974\Songs\Roger Starr - Don't Pass Me By.pdf","Beatles\books\All Songs 1962-1974\Beatles - Don't Pass Me By.pdf"
"Beatles","All Songs 1962-1974","Unknown Artist - Octopus's Garden.pdf","Beatles - Octopus's Garden.pdf","True","Beatles\All Songs 1962-1974\Songs\Unknown Artist - Octopus's Garden.pdf","Beatles\books\All Songs 1962-1974\Beatles - Octopus's Garden.pdf"
"Beatles","Anthology","Arranged John Lennon, Paul Mccartney, George Harrison And Richard Starkey - Maggie Mae.pdf","Beatles - Maggie Mae.pdf","True","Beatles\Anthology\Songs\Arranged John Lennon, Paul Mccartney, George Harrison And Richard Starkey - Maggie Mae.pdf","Beatles\books\Anthology\Beatles - Maggie Mae.pdf"
"Beatles","Anthology","George Gershwin - Don't Bother Me.pdf","Beatles - Don't Bother Me.pdf","True","Beatles\Anthology\Songs\George Gershwin - Don't Bother Me.pdf","Beatles\books\Anthology\Beatles - Don't Bother Me.pdf"
"Beatles","Anthology","George Harrison - Blue Jay Way.pdf","Beatles - Blue Jay Way.pdf","True","Beatles\Anthology\Songs\George Harrison - Blue Jay Way.pdf","Beatles\books\Anthology\Beatles - Blue Jay Way.pdf"
"Beatles","Anthology","George Harrison - For You Blue.pdf","Beatles - For You Blue.pdf","True","Beatles\Anthology\Songs\George Harrison - For You Blue.pdf","Beatles\books\Anthology\Beatles - For You Blue.pdf"
"Beatles","Anthology","George Harrison - Here Comes The Sun.pdf","Beatles - Here Comes The Sun.pdf","True","Beatles\Anthology\Songs\George Harrison - Here Comes The Sun.pdf","Beatles\books\Anthology\Beatles - Here Comes The Sun.pdf"
"Beatles","Anthology","George Harrison - I Me Mine.pdf","Beatles - I Me Mine.pdf","True","Beatles\Anthology\Songs\George Harrison - I Me Mine.pdf","Beatles\books\Anthology\Beatles - I Me Mine.pdf"
"Beatles","Anthology","George Harrison - I Need You.pdf","Beatles - I Need You.pdf","True","Beatles\Anthology\Songs\George Harrison - I Need You.pdf","Beatles\books\Anthology\Beatles - I Need You.pdf"
"Beatles","Anthology","George Harrison - I Want To Tell You.pdf","Beatles - I Want To Tell You.pdf","True","Beatles\Anthology\Songs\George Harrison - I Want To Tell You.pdf","Beatles\books\Anthology\Beatles - I Want To Tell You.pdf"
"Beatles","Anthology","George Harrison - If I Needed Someone.pdf","Beatles - If I Needed Someone.pdf","True","Beatles\Anthology\Songs\George Harrison - If I Needed Someone.pdf","Beatles\books\Anthology\Beatles - If I Needed Someone.pdf"
"Beatles","Anthology","George Harrison - It's All Too Much.pdf","Beatles - It's All Too Much.pdf","True","Beatles\Anthology\Songs\George Harrison - It's All Too Much.pdf","Beatles\books\Anthology\Beatles - It's All Too Much.pdf"
"Beatles","Anthology","George Harrison - Long Long Long.pdf","Beatles - Long Long Long.pdf","True","Beatles\Anthology\Songs\George Harrison - Long Long Long.pdf","Beatles\books\Anthology\Beatles - Long Long Long.pdf"
"Beatles","Anthology","George Harrison - Love You To.pdf","Beatles - Love You To.pdf","True","Beatles\Anthology\Songs\George Harrison - Love You To.pdf","Beatles\books\Anthology\Beatles - Love You To.pdf"
"Beatles","Anthology","George Harrison - Old Brown Shoe.pdf","Beatles - Old Brown Shoe.pdf","True","Beatles\Anthology\Songs\George Harrison - Old Brown Shoe.pdf","Beatles\books\Anthology\Beatles - Old Brown Shoe.pdf"
"Beatles","Anthology","George Harrison - Only A Northern Song.pdf","Beatles - Only A Northern Song.pdf","True","Beatles\Anthology\Songs\George Harrison - Only A Northern Song.pdf","Beatles\books\Anthology\Beatles - Only A Northern Song.pdf"
"Beatles","Anthology","George Harrison - Piggies.pdf","Beatles - Piggies.pdf","True","Beatles\Anthology\Songs\George Harrison - Piggies.pdf","Beatles\books\Anthology\Beatles - Piggies.pdf"
"Beatles","Anthology","George Harrison - Savoy Truffle.pdf","Beatles - Savoy Truffle.pdf","True","Beatles\Anthology\Songs\George Harrison - Savoy Truffle.pdf","Beatles\books\Anthology\Beatles - Savoy Truffle.pdf"
"Beatles","Anthology","George Harrison - Something.pdf","Beatles - Something.pdf","True","Beatles\Anthology\Songs\George Harrison - Something.pdf","Beatles\books\Anthology\Beatles - Something.pdf"
"Beatles","Anthology","George Harrison - Taxman.pdf","Beatles - Taxman.pdf","True","Beatles\Anthology\Songs\George Harrison - Taxman.pdf","Beatles\books\Anthology\Beatles - Taxman.pdf"
"Beatles","Anthology","George Harrison - The Inner Light.pdf","Beatles - The Inner Light.pdf","True","Beatles\Anthology\Songs\George Harrison - The Inner Light.pdf","Beatles\books\Anthology\Beatles - The Inner Light.pdf"
"Beatles","Anthology","George Harrison - Think For Yourself.pdf","Beatles - Think For Yourself.pdf","True","Beatles\Anthology\Songs\George Harrison - Think For Yourself.pdf","Beatles\books\Anthology\Beatles - Think For Yourself.pdf"
"Beatles","Anthology","George Harrison - While My Guitar Gently Weeps.pdf","Beatles - While My Guitar Gently Weeps.pdf","True","Beatles\Anthology\Songs\George Harrison - While My Guitar Gently Weeps.pdf","Beatles\books\Anthology\Beatles - While My Guitar Gently Weeps.pdf"
"Beatles","Anthology","George Harrison - Within You Without You.pdf","Beatles - Within You Without You.pdf","True","Beatles\Anthology\Songs\George Harrison - Within You Without You.pdf","Beatles\books\Anthology\Beatles - Within You Without You.pdf"
"Beatles","Anthology","George Harrison - You Like Me Too Much.pdf","Beatles - You Like Me Too Much.pdf","True","Beatles\Anthology\Songs\George Harrison - You Like Me Too Much.pdf","Beatles\books\Anthology\Beatles - You Like Me Too Much.pdf"
"Beatles","Anthology","John Lemon And Paul Mccartney - The Night Before.pdf","Beatles - The Night Before.pdf","True","Beatles\Anthology\Songs\John Lemon And Paul Mccartney - The Night Before.pdf","Beatles\books\Anthology\Beatles - The Night Before.pdf"
"Beatles","Anthology","John Lennon - Power To The People.pdf","Beatles - Power To The People.pdf","True","Beatles\Anthology\Songs\John Lennon - Power To The People.pdf","Beatles\books\Anthology\Beatles - Power To The People.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - A Day In The Life.pdf","Beatles - A Day In The Life.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - A Day In The Life.pdf","Beatles\books\Anthology\Beatles - A Day In The Life.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - A Hard Day's Night.pdf","Beatles - A Hard Day's Night.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - A Hard Day's Night.pdf","Beatles\books\Anthology\Beatles - A Hard Day's Night.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Across The Universe.pdf","Beatles - Across The Universe.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Across The Universe.pdf","Beatles\books\Anthology\Beatles - Across The Universe.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - All I've Got To Do.pdf","Beatles - All I've Got To Do.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - All I've Got To Do.pdf","Beatles\books\Anthology\Beatles - All I've Got To Do.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - All My Loving.pdf","Beatles - All My Loving.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - All My Loving.pdf","Beatles\books\Anthology\Beatles - All My Loving.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - All Together Now.pdf","Beatles - All Together Now.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - All Together Now.pdf","Beatles\books\Anthology\Beatles - All Together Now.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - All You Need Is Love.pdf","Beatles - All You Need Is Love.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - All You Need Is Love.pdf","Beatles\books\Anthology\Beatles - All You Need Is Love.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - And I Love Her.pdf","Beatles - And I Love Her.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - And I Love Her.pdf","Beatles\books\Anthology\Beatles - And I Love Her.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - And Your Bird Can Sing.pdf","Beatles - And Your Bird Can Sing.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - And Your Bird Can Sing.pdf","Beatles\books\Anthology\Beatles - And Your Bird Can Sing.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Any Time At All.pdf","Beatles - Any Time At All.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Any Time At All.pdf","Beatles\books\Anthology\Beatles - Any Time At All.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Ask Me Why.pdf","Beatles - Ask Me Why.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Ask Me Why.pdf","Beatles\books\Anthology\Beatles - Ask Me Why.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Baby You're A Rich Man.pdf","Beatles - Baby You're A Rich Man.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Baby You're A Rich Man.pdf","Beatles\books\Anthology\Beatles - Baby You're A Rich Man.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Baby's In Black.pdf","Beatles - Baby's In Black.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Baby's In Black.pdf","Beatles\books\Anthology\Beatles - Baby's In Black.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Back In The U.s.s.r.pdf","Beatles - Back In The U.s.s.r.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Back In The U.s.s.r.pdf","Beatles\books\Anthology\Beatles - Back In The U.s.s.r.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Bad To Me.pdf","Beatles - Bad To Me.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Bad To Me.pdf","Beatles\books\Anthology\Beatles - Bad To Me.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Because.pdf","Beatles - Because.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Because.pdf","Beatles\books\Anthology\Beatles - Because.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Being For The Benefit Of Mr. Kite.pdf","Beatles - Being For The Benefit Of Mr. Kite.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Being For The Benefit Of Mr. Kite.pdf","Beatles\books\Anthology\Beatles - Being For The Benefit Of Mr. Kite.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Birthday.pdf","Beatles - Birthday.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Birthday.pdf","Beatles\books\Anthology\Beatles - Birthday.pdf"
"Beatles","Anthology","John Lennon And Paul Mccartney - Blackbird.pdf","Beatles - Blackbird.pdf","True","Beatles\Anthology\Songs\John Lennon And Paul Mccartney - Blackbird.pdf","Beatles\books\Anthology\Beatles - Blackbird.pdf"
