csv_artist,csv_book_name,csv_source_path,csv_book_id,csv_s3_uri,match_score,match_reason,db_book_id,db_artist,db_book_name,db_source_uri,db_status,book_id_match
_Movie and TV,Various Artists - Decades Of Film 90s,_Movie and TV\Various Artists - Decades Of Film 90s.pdf,f73e435fea9699a9,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Decades Of Film 90s.pdf,0.990,artist:1.00 book:1.00 path:0.95,433bf900930d9948,_Movie and TV,Various Artists - Decades of Film '90s,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Decades of Film '90s.pdf,success,NO
_Movie and TV,Various Artists - Disney Duets,_Movie and TV\Various Artists - Disney Duets.pdf,7a5d502c34060b9f,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Disney Duets.pdf,0.989,artist:1.00 book:1.00 path:0.95,movie-and-tv-various-artists-disney-duets,_Movie and TV,Various Artists - Disney Duets,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Disney Duets.pdf,success,NO
_Movie and TV,Various Artists - Disney Fake Book,_Movie and TV\Various Artists - Disney Fake Book.pdf,c30d7deeb9011ed1,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Disney Fake Book.pdf,0.990,artist:1.00 book:1.00 path:0.95,movie-and-tv-various-artists-disney-fake-book,_Movie and TV,Various Artists - Disney Fake Book,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Disney Fake Book.pdf,success,NO
_Movie and TV,Various Artists - Disney Solos For Violin,_Movie and TV\Various Artists - Disney Solos For Violin.pdf,716dc35d3b2cec09,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Disney Solos For Violin.pdf,0.991,artist:1.00 book:1.00 path:0.96,d8f6f0ba99943489,_Movie and TV,Various Artists - Disney Solos For Violin,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Disney Solos For Violin.pdf,success,NO
_Movie and TV,Various Artists - Eddie And The Cruisers,_Movie and TV\Various Artists - Eddie And The Cruisers.pdf,69f63cea34fac990,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Eddie And The Cruisers.pdf,0.991,artist:1.00 book:1.00 path:0.95,movie-and-tv-various-artists-eddie-and-the-cruisers,_Movie and TV,Various Artists - Eddie and  the Cruisers,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Eddie and  the Cruisers.pdf,success,NO
_Movie and TV,Various Artists - Film Book,_Movie and TV\Various Artists - Film Book.pdf,03a03f62e1cc7b0b,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Film Book.pdf,0.988,artist:1.00 book:1.00 path:0.94,movie-and-tv-various-artists-film-book,_Movie and TV,Various Artists - Film Book,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Book.pdf,success,NO
_Movie and TV,Various Artists - Film Music For Solo Piano,_Movie and TV\Various Artists - Film Music For Solo Piano.pdf,330deff665dde84a,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Film Music For Solo Piano.pdf,0.991,artist:1.00 book:1.00 path:0.96,92a849ad069302cb,_Movie and TV,Various Artists - Film Music For Solo Piano,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Music For Solo Piano.pdf,success,NO
_Movie and TV,Various Artists - Film Music For Solo Piano _2_,_Movie and TV\Various Artists - Film Music For Solo Piano _2_.pdf,621e877337c350f9,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Film Music For Solo Piano _2_.pdf,0.992,artist:1.00 book:1.00 path:0.96,d6476067196204a0,_Movie and TV,Various Artists - Film Music for Solo Piano (2),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Music for Solo Piano (2).pdf,success,NO
_Movie and TV,Various Artists - Frozen - Let It Go _Movie Version_,_Movie and TV\Various Artists - Frozen - Let It Go _Movie Version_.pdf,8183ccf2f09a1f73,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Frozen - Let It Go _Movie Version_.pdf,0.992,artist:1.00 book:1.00 path:0.96,be4483543da48fd5,_Movie and TV,Various Artists - Frozen - Let It Go (Movie Version),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Frozen - Let It Go (Movie Version).pdf,success,NO
_Movie and TV,Various Artists - High School Musical 1,_Movie and TV\Various Artists - High School Musical 1.pdf,eea120b5a36ca8e9,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - High School Musical 1.pdf,0.991,artist:1.00 book:1.00 path:0.95,movie-and-tv-various-artists-high-school-musical-1,_Movie and TV,Various Artists - High School Musical 1,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - High School Musical 1.pdf,success,NO
_Movie and TV,Various Artists - High School Musical 2,_Movie and TV\Various Artists - High School Musical 2.pdf,6816f750d31c5576,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - High School Musical 2.pdf,0.991,artist:1.00 book:1.00 path:0.95,37b197b84aa828d7,_Movie and TV,Various Artists - High School Musical 2,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - High School Musical 2.pdf,success,NO
_Movie and TV,Various Artists - Little Mermaid,_Movie and TV\Various Artists - Little Mermaid.pdf,227dab4186111b7a,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Little Mermaid.pdf,0.989,artist:1.00 book:1.00 path:0.95,c5b62501647cfe57,_Movie and TV,Various Artists - Little Mermaid,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Little Mermaid.pdf,success,NO
_Movie and TV,Various Artists - Love Songs From The Movies,_Movie and TV\Various Artists - Love Songs From The Movies.pdf,b6b830c121d39055,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Love Songs From The Movies.pdf,0.992,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-love-songs-from-the-movies,_Movie and TV,Various Artists - Love Songs from the Movies,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Love Songs from the Movies.pdf,success,NO
_Movie and TV,Various Artists - Movie Fakebook,_Movie and TV\Various Artists - Movie Fakebook.pdf,a9a313effb00b4a0,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Movie Fakebook.pdf,0.989,artist:1.00 book:1.00 path:0.95,2b60eca2f16ea8d6,_Movie and TV,Various Artists - Movie Fakebook,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Movie Fakebook.pdf,success,NO
_Movie and TV,Various Artists - Movie Love Songs _Book_,_Movie and TV\Various Artists - Movie Love Songs _Book_.pdf,2dc8566869b62b94,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Movie Love Songs _Book_.pdf,0.991,artist:1.00 book:1.00 path:0.95,movie-and-tv-various-artists-movie-love-songs-book,_Movie and TV,Various Artists - Movie Love Songs [Book],s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Movie Love Songs [Book].pdf,success,NO
_Movie and TV,Various Artists - Movie Melodies - The Very Best Of Movie Songs,_Movie and TV\Various Artists - Movie Melodies - The Very Best Of Movie Songs.pdf,dd6ca9d71910a711,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Movie Melodies - The Very Best Of Movie Songs.pdf,0.993,artist:1.00 book:1.00 path:0.97,movie-and-tv-various-artists-movie-melodies-the-very-best-of-movie-songs,_Movie and TV,Various Artists - Movie Melodies - The Very Best Of Movie Songs,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Movie Melodies - The Very Best Of Movie Songs.pdf,success,NO
_Movie and TV,Various Artists - Movie Songs Of The 90s Vol 2,_Movie and TV\Various Artists - Movie Songs Of The 90s Vol 2.pdf,1c34399f1fcae963,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Movie Songs Of The 90s Vol 2.pdf,0.992,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-movie-songs-of-the-90s-vol-2,_Movie and TV,Various Artists - Movie Songs Of The 90s Vol 2,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Movie Songs Of The 90s Vol 2.pdf,success,NO
_Movie and TV,Various Artists - Music From The Movies The Adventure Collection,_Movie and TV\Various Artists - Music From The Movies The Adventure Collection.pdf,c09936ef32da24d1,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Music From The Movies The Adventure Collection.pdf,0.994,artist:1.00 book:1.00 path:0.97,movie-and-tv-various-artists-music-from-the-movies-the-adventure-collection,_Movie and TV,Various Artists - Music From The Movies The Adventure Collection,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Music From The Movies The Adventure Collection.pdf,success,NO
_Movie and TV,Various Artists - Music From The Movies The Animated Collection,_Movie and TV\Various Artists - Music From The Movies The Animated Collection.pdf,c22899f289a2eb82,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Music From The Movies The Animated Collection.pdf,0.994,artist:1.00 book:1.00 path:0.97,movie-and-tv-various-artists-music-from-the-movies-the-animated-collection,_Movie and TV,Various Artists - Music From The Movies The Animated Collection,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Music From The Movies The Animated Collection.pdf,success,NO
_Movie and TV,Various Artists - Piano Solos Film Music - The Costume Drama Collection,_Movie and TV\Various Artists - Piano Solos Film Music - The Costume Drama Collection.pdf,a11847f3962421a4,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Piano Solos Film Music - The Costume Drama Collection.pdf,0.994,artist:1.00 book:1.00 path:0.97,2f0b1b7286739253,_Movie and TV,Various Artists - Piano Solos Film Music - The Costume Drama Collection,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Piano Solos Film Music - The Costume Drama Collection.pdf,success,NO
_Movie and TV,Various Artists - Pirates Of The Caribbean At Worlds End,_Movie and TV\Various Artists - Pirates Of The Caribbean At Worlds End.pdf,217f9334e3529003,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Pirates Of The Caribbean At Worlds End.pdf,0.993,artist:1.00 book:1.00 path:0.97,movie-and-tv-various-artists-pirates-of-the-caribbean-at-world-s-end,_Movie and TV,Various Artists - Pirates Of The Caribbean At World's End,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Pirates Of The Caribbean At World's End.pdf,success,NO
_Movie and TV,Various Artists - Shrek 1,_Movie and TV\Various Artists - Shrek 1.pdf,9504c7f1178d83b2,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Shrek 1.pdf,0.988,artist:1.00 book:1.00 path:0.94,3b859809ac2c814e,_Movie and TV,Various Artists - Shrek 1,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Shrek 1.pdf,success,NO
_Movie and TV,Various Artists - Shrek 2,_Movie and TV\Various Artists - Shrek 2.pdf,2ed23f4eaee86fdc,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Shrek 2.pdf,0.988,artist:1.00 book:1.00 path:0.94,movie-and-tv-various-artists-shrek-2,_Movie and TV,Various Artists - Shrek 2,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Shrek 2.pdf,success,NO
_Movie and TV,Various Artists - Shrek 3,_Movie and TV\Various Artists - Shrek 3.pdf,d560cc7a2c0a954e,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Shrek 3.pdf,0.988,artist:1.00 book:1.00 path:0.94,movie-and-tv-various-artists-shrek-3,_Movie and TV,Various Artists - Shrek 3,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Shrek 3.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Complete Star Trek Theme Music,_Movie and TV\Various Artists - Star Trek - Complete Star Trek Theme Music.pdf,a38553d9028d2d76,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Complete Star Trek Theme Music.pdf,0.993,artist:1.00 book:1.00 path:0.97,movie-and-tv-various-artists-star-trek-complete-star-trek-theme-music,_Movie and TV,Various Artists - Star Trek - Complete Star Trek Theme Music,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Complete Star Trek Theme Music.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Complete Theme Music _Piano Solo_,_Movie and TV\Various Artists - Star Trek - Complete Theme Music _Piano Solo_.pdf,3968c5f46561f1d3,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Complete Theme Music _Piano Solo_.pdf,0.993,artist:1.00 book:1.00 path:0.97,bb3860553d888784,_Movie and TV,Various Artists - Star Trek - Complete Theme Music (Piano Solo),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Complete Theme Music (Piano Solo).pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Deep Space Nine,_Movie and TV\Various Artists - Star Trek - Deep Space Nine.pdf,477382cb99bd54e2,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Deep Space Nine.pdf,0.991,artist:1.00 book:1.00 path:0.96,2f29ccb619b794bc,_Movie and TV,Various Artists - Star Trek - Deep Space Nine,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Deep Space Nine.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Enterprise,_Movie and TV\Various Artists - Star Trek - Enterprise.pdf,239456ee9ae04493,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Enterprise.pdf,0.991,artist:1.00 book:1.00 path:0.95,aa56a3f6095ca0f6,_Movie and TV,Various Artists - Star Trek - Enterprise,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Enterprise.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - First Contact,_Movie and TV\Various Artists - Star Trek - First Contact.pdf,6b5ba2ee86481cf8,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - First Contact.pdf,0.991,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-first-contact,_Movie and TV,Various Artists - Star Trek - First Contact,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - First Contact.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Generations,_Movie and TV\Various Artists - Star Trek - Generations.pdf,c67e763c0b8134f2,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Generations.pdf,0.991,artist:1.00 book:1.00 path:0.95,add3cdff7c84db44,_Movie and TV,Various Artists - Star Trek - Generations,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Generations.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Insurrection,_Movie and TV\Various Artists - Star Trek - Insurrection.pdf,3c9859c4acf00f7e,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Insurrection.pdf,0.991,artist:1.00 book:1.00 path:0.95,c8c4eadb35f015e0,_Movie and TV,Various Artists - Star Trek - Insurrection,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Insurrection.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Star Trek,_Movie and TV\Various Artists - Star Trek - Star Trek.pdf,5cb3f816956d1425,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Star Trek.pdf,0.990,artist:1.00 book:1.00 path:0.95,40514811fd81f867,_Movie and TV,Various Artists - Star Trek - Star Trek,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Star Trek.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Star Trek The Motion Picture,_Movie and TV\Various Artists - Star Trek - Star Trek The Motion Picture.pdf,0370b059294080b4,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Star Trek The Motion Picture.pdf,0.993,artist:1.00 book:1.00 path:0.97,movie-and-tv-various-artists-star-trek-star-trek-the-motion-picture,_Movie and TV,Various Artists - Star Trek - Star Trek  The Motion Picture,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Star Trek  The Motion Picture.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - The Final Frontier,_Movie and TV\Various Artists - Star Trek - The Final Frontier.pdf,722535a13514fd87,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - The Final Frontier.pdf,0.992,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-the-final-frontier,_Movie and TV,Various Artists - Star Trek - The Final Frontier,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Final Frontier.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - The Next Generation,_Movie and TV\Various Artists - Star Trek - The Next Generation.pdf,2149f60c5d1be11d,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - The Next Generation.pdf,0.992,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-the-next-generation,_Movie and TV,Various Artists - Star Trek - The Next Generation,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Next Generation.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - The Search For Spock,_Movie and TV\Various Artists - Star Trek - The Search For Spock.pdf,507a97f40a4de23b,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - The Search For Spock.pdf,0.992,artist:1.00 book:1.00 path:0.96,01a46850139ff99c,_Movie and TV,Various Artists - Star Trek - The Search For Spock,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Search For Spock.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - The Undiscovered Country,_Movie and TV\Various Artists - Star Trek - The Undiscovered Country.pdf,4c8801a3e1548614,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - The Undiscovered Country.pdf,0.993,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-the-undiscovered-country,_Movie and TV,Various Artists - Star Trek - The Undiscovered Country,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Undiscovered Country.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - The Voyage Home,_Movie and TV\Various Artists - Star Trek - The Voyage Home.pdf,5c35701adfe12af1,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - The Voyage Home.pdf,0.991,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-the-voyage-home,_Movie and TV,Various Artists - Star Trek - The Voyage Home,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Voyage Home.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - The Wrath Of Khan,_Movie and TV\Various Artists - Star Trek - The Wrath Of Khan.pdf,5f89e248eda7f70c,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - The Wrath Of Khan.pdf,0.992,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-the-wrath-of-khan,_Movie and TV,Various Artists - Star Trek - The Wrath of Khan,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Wrath of Khan.pdf,success,NO
_Movie and TV,Various Artists - Star Trek - Them From Search For Spock,_Movie and TV\Various Artists - Star Trek - Them From Search For Spock.pdf,3267b608b7ef302b,s3://jsmith-input/SheetMusic/_Movie and TV/Various Artists - Star Trek - Them From Search For Spock.pdf,0.993,artist:1.00 book:1.00 path:0.96,movie-and-tv-various-artists-star-trek-them-from-search-for-spock,_Movie and TV,Various Artists - Star Trek - Them from Search for Spock,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Them from Search for Spock.pdf,success,NO
