action,book_id,old_source_uri,new_source_uri,old_artist,new_artist,old_book_name,new_book_name,old_status,new_status,match_score,uri_changed,artist_changed,book_name_changed,status_changed
delete,neil-young-harvest-score,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Harvest [Score].pdf,,Neil Young,,Harvest [Score],,success,,,,,,
delete,various-artists-the-greatest-love-songs-of-the-80s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - The Greatest Love Songs of the 80s.pdf,,Various Artists,,The Greatest Love Songs of the 80s,,success,,,,,,
delete,various-artists-70-s-collection-57pp,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 70's Collection -   (57pp).pdf,,Various Artists,,70's Collection -   (57pp),,success,,,,,,
delete,beatles-anthology-2-page-41-72,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Anthology 2 (page 41 -72).pdf,,Beatles,,Anthology 2 (page 41 -72),,success,,,,,,
delete,8112af2c2e0cb3d3,s3://jsmith-input/_Broadway Shows\Books\Various Artists - Little Shop of Horrors Script.pdf,,_Broadway Shows,,Various Artists - Little Shop of Horrors Script,,failed,,,,,,
delete,jackson-browne-deluxe-anthology,s3://jsmith-input/SheetMusic/Jackson Browne/books/Jackson Browne - Deluxe Anthology.pdf,,Jackson Browne,,Deluxe Anthology,,success,,,,,,
delete,various-artists-ultimate-80s-songs,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Ultimate 80s Songs.pdf,,Various Artists,,Ultimate 80s Songs,,failed,,,,,,
delete,test-complete-pipeline,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - 52nd Street.pdf,,Billy Joel,,52nd Street,,failed,,,,,,
delete,various-artists-best-of-the-70s-80s-solo-piano,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Best Of The 70s & 80s [Solo Piano].pdf,,Various Artists,,Best Of The 70s & 80s [Solo Piano],,success,,,,,,
delete,joni-mitchell-the-best-of-pvg,s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell - The Best Of [PVG].pdf,,Joni Mitchell,,The Best Of [PVG],,success,,,,,,
delete,buddy-holly-golden-anniversary-songbook,s3://jsmith-input/SheetMusic/Buddy Holly/books/Buddy Holly - Golden Anniversary Songbook.pdf,,Buddy Holly,,Golden Anniversary Songbook,,success,,,,,,
delete,77a14f6004f123ec,s3://jsmith-input/books/_Broadway Shows/Wicked Workshop.pdf,,_Broadway Shows,,Wicked Workshop,,failed,,,,,,
delete,bob-dylan-finger-picking,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Finger Picking.pdf,,Bob Dylan,,Finger Picking,,success,,,,,,
delete,complete-success,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - 52nd Street.pdf,,Billy Joel,,52nd Street,,success,,,,,,
delete,neil-young-decade,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade.pdf,,Neil Young,,Decade,,success,,,,,,
delete,test-complete-v2,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - 52nd Street.pdf,,Billy Joel,,52nd Street,,failed,,,,,,
delete,cf65ae1207839863,s3://jsmith-input/SheetMusic/Billy_Joel/books/Billy Joel - 52nd Street.pdf,,Billy_Joel,,Billy Joel - 52nd Street,,success,,,,,,
delete,tom-lehrer-too-many-songs-pvc-book,s3://jsmith-input/SheetMusic/Tom Lehrer/books/Tom Lehrer - Too Many Songs [PVC Book].pdf,,Tom Lehrer,,Too Many Songs [PVC Book],,failed,,,,,,
delete,james-blunt-all-the-lost-souls-book,s3://jsmith-input/SheetMusic/James Blunt/books/James Blunt - All The Lost Souls [Book].pdf,,James Blunt,,All The Lost Souls [Book],,success,,,,,,
delete,94505d4e64f1ae52,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Little Mermaid Workshop score.PDF,,_Broadway Shows,,Various Artists - Little Mermaid Workshop score.PDF,,success,,,,,,
delete,billy-joel-turnstiles,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Turnstiles.pdf,,Billy Joel,,Turnstiles,,success,,,,,,
delete,beatles-complete-scores-2,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Complete Scores (2).pdf,,Beatles,,Complete Scores (2),,success,,,,,,
delete,fleetwood-mac-mirage,s3://jsmith-input/SheetMusic/Fleetwood Mac/books/Fleetwood Mac - Mirage.pdf,,Fleetwood Mac,,Mirage,,success,,,,,,
delete,dire-straits-best-of-dire-straits-guitar-tab,s3://jsmith-input/SheetMusic/Dire Straits/books/Dire Straits - Best Of Dire Straits [Guitar Tab].pdf,,Dire Straits,,Best Of Dire Straits [Guitar Tab],,success,,,,,,
delete,36aa31bfab289567,s3://jsmith-input/Eric Clapton\books\Eric Clapton - The Cream of Clapton.pdf,,Eric Clapton,,Eric Clapton - The Cream of Clapton,,failed,,,,,,
delete,various-artists-the-60s-and-70s-rock-score,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - The 60s and 70s Rock Score.pdf,,Various Artists,,The 60s and 70s Rock Score,,success,,,,,,
delete,887e2e45ab7b3b97,s3://jsmith-input/ELO\books\Elton John - The Elton John Collection [Piano Solos].pdf,,ELO,,Elton John - The Elton John Collection [Piano Solos],,failed,,,,,,
delete,eric-clapton-the-cream-of-clapton,s3://jsmith-input/SheetMusic/Eric Clapton/books/Eric Clapton - The Cream of Clapton.pdf,,Eric Clapton,,The Cream of Clapton,,failed,,,,,,
delete,c7e8b3aaa3231808,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - You're A Good Man Charlie Brown [revival] [score].pdf,,_Broadway Shows,,Various Artists - You're A Good Man Charlie Brown [revival] [score],,success,,,,,,
delete,reo-speedwagon-the-hits,s3://jsmith-input/SheetMusic/REO Speedwagon/books/REO Speedwagon - The Hits.pdf,,REO Speedwagon,,The Hits,,success,,,,,,
delete,burt-bacharach-40-golden-songs-of,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - 40 Golden Songs Of.pdf,,Burt Bacharach,,40 Golden Songs Of,,success,,,,,,
delete,cheap-trick-greatest-hits-score,s3://jsmith-input/SheetMusic/Cheap Trick/books/Cheap Trick - Greatest Hits [Score].pdf,,Cheap Trick,,Greatest Hits [Score],,success,,,,,,
delete,harry-chapin-the-authentic-guitar-style-of-guitar-tab,s3://jsmith-input/SheetMusic/Harry Chapin/books/Harry Chapin - The Authentic Guitar Style Of [Guitar Tab].pdf,,Harry Chapin,,The Authentic Guitar Style Of [Guitar Tab],,success,,,,,,
delete,vince-guaraldi-peanuts-songbook,s3://jsmith-input/SheetMusic/Vince Guaraldi/books/Vince Guaraldi - Peanuts Songbook.pdf,,Vince Guaraldi,,Peanuts Songbook,,success,,,,,,
delete,carole-king-keyboard-play-along-vol-22,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Keyboard Play-Along Vol 22.pdf,,Carole King,,Keyboard Play-Along Vol 22,,success,,,,,,
delete,john-denver-anthology-pvg,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Anthology [PVG].pdf,,John Denver,,Anthology [PVG],,success,,,,,,
delete,bon-jovi-best-of-bon-jovi,s3://jsmith-input/SheetMusic/Bon Jovi/books/Bon Jovi - Best of Bon Jovi.pdf,,Bon Jovi,,Best of Bon Jovi,,success,,,,,,
delete,pink-floyd-pink-floyd-songbook,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Pink Floyd Songbook.pdf,,Pink Floyd,,Pink Floyd Songbook,,success,,,,,,
delete,test-20260125-v3,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - 52nd Street.pdf,,Billy Joel,,52nd Street,,success,,,,,,
delete,elvis-presley-the-compleat-pvg-book,s3://jsmith-input/SheetMusic/Elvis Presley/books/Elvis Presley - The Compleat [PVG Book].pdf,,Elvis Presley,,The Compleat [PVG Book],,failed,,,,,,
delete,edb15d7c82b58b91,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - The Hobbit Score.pdf,,_Broadway Shows,,Various Artists - The Hobbit Score,,success,,,,,,
delete,afa15e1e1b7c3dea,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Wicked [PVG].pdf,,_Broadway Shows,,Various Artists - Wicked [PVG],,success,,,,,,
delete,monkees-greatest-hits,s3://jsmith-input/SheetMusic/Monkees/books/Monkees - Greatest Hits.pdf,,Monkees,,Greatest Hits,,success,,,,,,
delete,rod-stewart-the-great-american-songbook,s3://jsmith-input/SheetMusic/Rod Stewart/books/Rod Stewart - The Great American Songbook.pdf,,Rod Stewart,,The Great American Songbook,,success,,,,,,
delete,adele-19-pvg-book,s3://jsmith-input/SheetMusic/Adele/books/Adele - 19 [PVG Book].pdf,,Adele,,19 [PVG Book],,success,,,,,,
delete,steve-winwood-arc-of-a-diver-pvg-book,s3://jsmith-input/SheetMusic/Steve Winwood/books/Steve Winwood - Arc Of A Diver [PVG Book].pdf,,Steve Winwood,,Arc Of A Diver [PVG Book],,success,,,,,,
delete,billy-joel-complete-vol-2,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Complete Vol 2.pdf,,Billy Joel,,Complete Vol 2,,success,,,,,,
delete,george-michael-older-book,s3://jsmith-input/SheetMusic/George Michael/books/George Michael - Older [Book] .pdf,,George Michael,,Older [Book] ,,success,,,,,,
delete,toto-past-to-present-book,s3://jsmith-input/SheetMusic/Toto/books/Toto - Past To Present [Book].pdf,,Toto,,Past To Present [Book],,success,,,,,,
delete,8b25c0f90d998c4c,s3://jsmith-input/books/Tom Lehrer/Tom Lehrer - Book Covers.pdf,,Tom Lehrer,,Tom Lehrer - Book Covers,,failed,,,,,,
delete,night-ranger-seven-wishes-fix-test,s3://jsmith-input/SheetMusic/Night Ranger/Books/Night Ranger - Seven Wishes _Jap Score_.pdf,,Night Ranger,,Night Ranger - Seven Wishes _Jap Score_,,success,,,,,,
delete,spice-girls-greatest-hits,s3://jsmith-input/SheetMusic/Spice Girls/books/Spice Girls - Greatest Hits.pdf,,Spice Girls,,Greatest Hits,,success,,,,,,
delete,doors-songbook,s3://jsmith-input/SheetMusic/Doors/books/Doors - Songbook.pdf,,Doors,,Songbook,,success,,,,,,
delete,don-henley-actual-miles-greatest-hits,s3://jsmith-input/SheetMusic/Don Henley/books/Don Henley - Actual Miles (Greatest Hits).pdf,,Don Henley,,Actual Miles (Greatest Hits),,success,,,,,,
delete,billy-joel-anthology,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Anthology.pdf,,Billy Joel,,Anthology,,success,,,,,,
delete,beatles-beatlemania-1963-1966,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Beatlemania 1963-1966.pdf,,Beatles,,Beatlemania 1963-1966,,success,,,,,,
delete,journey-greatest-hits,s3://jsmith-input/SheetMusic/Journey/books/Journey - Greatest Hits.pdf,,Journey,,Greatest Hits,,success,,,,,,
delete,john-denver---back-home-again,s3://jsmith-input/SheetMusic/John Denver/Books/John Denver - Back Home Again.pdf,,John Denver,,John Denver - Back Home Again,,failed,,,,,,
delete,burl-ives-song-book,s3://jsmith-input/SheetMusic/Burl Ives/books/Burl Ives - Song Book.pdf,,Burl Ives,,Song Book,,success,,,,,,
delete,eagles-made-easy-for-guitar,s3://jsmith-input/SheetMusic/Eagles/books/Eagles - Made Easy For Guitar.pdf,,Eagles,,Made Easy For Guitar,,success,,,,,,
delete,james-taylor-that-s-why-i-m-here-pvg-book,s3://jsmith-input/SheetMusic/James Taylor/books/James Taylor - That's Why I'm Here [PVG Book].pdf,,James Taylor,,That's Why I'm Here [PVG Book],,success,,,,,,
delete,meatloaf-bat-out-of-hell,s3://jsmith-input/SheetMusic/MeatLoaf/books/MeatLoaf - Bat Out Of Hell.pdf,,MeatLoaf,,Bat Out Of Hell,,success,,,,,,
delete,journey-complete-songbook,s3://jsmith-input/SheetMusic/Journey/books/Journey - Complete Songbook.pdf,,Journey,,Complete Songbook,,success,,,,,,
delete,99f5dc0137a823b5,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Lerner and Loewe - Camelot.pdf,,_Broadway Shows,,Lerner and Loewe - Camelot,,success,,,,,,
delete,beatles-anthology-2-page-01-40,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Anthology 2 (page 01 - 40).pdf,,Beatles,,Anthology 2 (page 01 - 40),,success,,,,,,
delete,night-ranger-best-of-2-jap-score,s3://jsmith-input/SheetMusic/Night Ranger/books/Night Ranger - Best Of 2 [Jap Score].pdf,,Night Ranger,,Best Of 2 [Jap Score],,failed,,,,,,
delete,robbie-robertson---songbook--guitar-tab-,s3://jsmith-input/SheetMusic/Robbie Robertson/Books/Robbie Robertson - Songbook _Guitar Tab_.pdf,,Robbie Robertson,,Robbie Robertson - Songbook _Guitar Tab_,,failed,,,,,,
delete,billy-joel-advanced-piano,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - For Advanced Piano.pdf,,Billy Joel,,For Advanced Piano,,success,,,,,,
delete,america-greatest-hits,s3://jsmith-input/SheetMusic/America/books/America - Greatest Hits.pdf,,America,,Greatest Hits,,success,,,,,,
delete,movie-and-tv-various-artists-the-big-book-of-movie-music,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - The Big Book Of Movie Music.pdf,,_Movie and TV,,Various Artists - The Big Book Of Movie Music,,success,,,,,,
delete,various-artists-great-bands-70s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Bands Of The 70s [PVG Book].pdf,,Various Artists,,Great Bands Of The 70s,,success,,,,,,
delete,various-artists---complete-tv-and-film,s3://jsmith-input/SheetMusic/_Movie and TV/Others/Books/Various Artists - Complete TV And Film.pdf,,_Movie and TV,,Various Artists - Complete TV And Film,,failed,,,,,,
delete,defa30e11ab4bb61,s3://jsmith-input/_Broadway Shows\Books\Various Artists - Little Shop Of Horrors (Broadway).pdf,,_Broadway Shows,,Various Artists - Little Shop Of Horrors (Broadway),,failed,,,,,,
delete,various-artists-great-songs-of-the-70s-guitar-tab,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Songs Of The 70s [Guitar Tab].pdf,,Various Artists,,Great Songs Of The 70s [Guitar Tab],,success,,,,,,
delete,a24b5be0f1142823,s3://jsmith-input/Night Ranger\books\Night Ranger - Best Of 2 [Jap Score].pdf,,Night Ranger,,Night Ranger - Best Of 2 [Jap Score],,failed,,,,,,
delete,various-artists-ultimate-80-s-songs,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Ultimate 80's Songs.pdf,,Various Artists,,Ultimate 80's Songs,,failed,,,,,,
delete,wings-london-town-pvg-book,s3://jsmith-input/SheetMusic/Wings/books/Wings - London Town (PVG Book).pdf,,Wings,,London Town (PVG Book),,success,,,,,,
delete,neil-young-the-best-of-neil-young-pvg-book,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - The Best Of Neil Young [PVG Book].pdf,,Neil Young,,The Best Of Neil Young [PVG Book],,success,,,,,,
delete,reo-speedwagon-life-as-we-know-it,s3://jsmith-input/SheetMusic/REO Speedwagon/books/REO Speedwagon - Life As We Know It.pdf,,REO Speedwagon,,Life As We Know It,,failed,,,,,,
delete,barry-manilow-anthology,s3://jsmith-input/SheetMusic/Barry Manilow/books/Barry Manilow - Anthology.pdf,,Barry Manilow,,Anthology,,success,,,,,,
delete,elton-john-captain-fantastic,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Captain Fantastic.pdf,,Elton John,,Captain Fantastic,,success,,,,,,
delete,james-taylor-james-taylor-songbook,s3://jsmith-input/SheetMusic/James Taylor/books/James Taylor - James Taylor Songbook.pdf,,James Taylor,,James Taylor Songbook,,success,,,,,,
delete,44ac35f118463ff5,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - The TV Fakebook.pdf,,_Movie and TV,,Various Artists - The TV Fakebook,,success,,,,,,
delete,michael-jackson-the-great-songs-of,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - The Great Songs Of.pdf,,Michael Jackson,,The Great Songs Of,,success,,,,,,
delete,emerson-lake-and-palmer-greatest-hits,s3://jsmith-input/SheetMusic/Emerson Lake and Palmer/books/Emerson Lake and Palmer - Greatest Hits.pdf,,Emerson Lake and Palmer,,Greatest Hits,,success,,,,,,
delete,sheryl-crow-very-best,s3://jsmith-input/SheetMusic/Sheryl Crow/books/Sheryl Crow - Very Best.pdf,,Sheryl Crow,,Very Best,,success,,,,,,
delete,c504938ae6cf9719,"s3://jsmith-input/SheetMusic/Crosby Stills and Nash/books/Crosby, Stills, Nash & Young - The Guitar Collection.pdf",,Crosby Stills and Nash,,"Crosby, Stills, Nash & Young - The Guitar Collection",,failed,,,,,,
delete,elo-face-the-music-pvg-bok,s3://jsmith-input/SheetMusic/ELO/books/ELO - Face The Music [PVG Bok].pdf,,ELO,,Face The Music [PVG Bok],,success,,,,,,
delete,steve-winwood-the-great-songs-of,s3://jsmith-input/SheetMusic/Steve Winwood/books/Steve Winwood - The Great Songs Of.pdf,,Steve Winwood,,The Great Songs Of,,success,,,,,,
delete,burt-bacharach-anthology,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Anthology.pdf,,Burt Bacharach,,Anthology,,success,,,,,,
delete,bruce-springsteen-born-to-run,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Born To Run.pdf,,Bruce Springsteen,,Born To Run,,success,,,,,,
delete,genesis-selling-england-by-the-pound,s3://jsmith-input/SheetMusic/Genesis/books/Genesis - Selling England by the Pound.pdf,,Genesis,,Selling England by the Pound,,success,,,,,,
delete,various-artists-ultimate-pop-sheet-music-collection-2000,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Ultimate Pop Sheet Music Collection 2000.pdf,,Various Artists,,Ultimate Pop Sheet Music Collection 2000,,success,,,,,,
delete,allman-brothers-allman-brothers-band-pvg,s3://jsmith-input/SheetMusic/Allman Brothers/books/Allman Brothers - Allman Brothers Band [PVG].pdf,,Allman Brothers,,Allman Brothers Band [PVG],,success,,,,,,
delete,e60feadf5fc66423,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Complete TV and Film.pdf,,_Movie and TV,,Various Artists - Complete TV and Film,,failed,,,,,,
delete,taylor-swift-taylor-swift-guitar-compilation,s3://jsmith-input/SheetMusic/Taylor Swift/books/Taylor Swift - Taylor Swift [Guitar Compilation].pdf,,Taylor Swift,,Taylor Swift [Guitar Compilation],,success,,,,,,
delete,42206376ac0b2079,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Annie - Full Score.pdf,,_Broadway Shows,,Various Artists - Annie - Full Score,,success,,,,,,
delete,eric-clapton-the-best-of-book,s3://jsmith-input/SheetMusic/Eric Clapton/books/Eric Clapton - The Best of Book.pdf,,Eric Clapton,,The Best of Book,,success,,,,,,
delete,403ed7197f53bf48,s3://jsmith-input/SheetMusic/Who/books/Who - Who Anthology-(0001).pdf,,Who,,Who - Who Anthology-(0001),,success,,,,,,
delete,c379f5734621f8b5,s3://jsmith-input/REO Speedwagon\books\REO Speedwagon - Life As We Know It.pdf,,REO Speedwagon,,REO Speedwagon - Life As We Know It,,failed,,,,,,
delete,broadway-shows-various-artists-dirty-rotten-scoundrels-piano-vocal,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Dirty Rotten Scoundrels (Piano-Vocal).pdf,,_Broadway Shows,,Various Artists - Dirty Rotten Scoundrels (Piano-Vocal),,success,,,,,,
